model_slug,model_name,model_creator_slug,prompt_length_type,median_output_speed_tokens_per_second,median_time_to_first_chunk_seconds,median_time_to_first_reasoning_chunk_seconds,median_estimated_total_seconds_for_100_output_tokens,median_time_to_first_answer_token_seconds,median_end_to_end_response_time_seconds
qwen3-coder-next,Qwen3 Coder Next,alibaba,medium,118.748974885654,1.16842099900032,,1.88568586926685,1.16842099900032,5.378983662648246
qwen3-coder-next,Qwen3 Coder Next,alibaba,medium_coding,132.642095472415,1.15492497849982,,1.69167571402225,1.15492497849982,4.924467356575284
qwen3-6-27b-non-reasoning,Qwen3.6 27B (Non-reasoning),alibaba,long,59.9450865251674,3.81738511649997,,5.50572941330195,3.81738511649997,12.1583523080325
qwen3-6-27b-non-reasoning,Qwen3.6 27B (Non-reasoning),alibaba,medium,59.0596636865922,1.64165872450019,,3.38204225703753,1.64165872450019,10.10767374709353
qwen3-6-27b-non-reasoning,Qwen3.6 27B (Non-reasoning),alibaba,medium_coding,64.7357071718018,1.37284476449997,,2.9950963172785,1.37284476449997,9.096557408482559
qwen3-6-27b-non-reasoning,Qwen3.6 27B (Non-reasoning),alibaba,vision_single_image,102.189778542097,3.10894947899993,,4.03765469527422,3.10894947899993,8.001806740590192
qwen3-5-4b,Qwen3.5 4B (Reasoning),alibaba,long,24.0289651748437,1.03717347349982,1.03717347349982,178.129900205541,84.27005451715921,105.07827477807406
qwen3-5-4b,Qwen3.5 4B (Reasoning),alibaba,medium,27.4733519200005,0.48177336799995,0.48177336799995,133.722548997936,73.27958871371345,91.47904255014183
qwen3-5-4b,Qwen3.5 4B (Reasoning),alibaba,medium_coding,18.3285313072614,1.05748372549997,1.05748372549997,42.1277629556421,110.17697434216709,137.45684699633387
qwen3-5-4b,Qwen3.5 4B (Reasoning),alibaba,vision_single_image,26.7892262529318,0.991446069999965,0.991446069999965,52.7832739458867,75.64832421634512,94.3125437529314
qwen3-next-80b-a3b-instruct,Qwen3 Next 80B A3B Instruct,alibaba,long,182.266491470881,2.29313064000007,,2.86813311431044,2.29313064000007,5.036366634532177
qwen3-next-80b-a3b-instruct,Qwen3 Next 80B A3B Instruct,alibaba,medium,190.054263150357,1.07172195149996,,1.60489904657705,1.07172195149996,3.7025495462718627
qwen3-next-80b-a3b-instruct,Qwen3 Next 80B A3B Instruct,alibaba,medium_coding,228.733272707167,1.03606771750009,,1.56104159692621,1.03606771750009,3.2220199144947044
qwen3-5-2b,Qwen3.5 2B (Reasoning),alibaba,long,29.1378875988472,1.03788956449989,1.03788956449989,112.363702112021,69.67704513867155,86.83683403221445
qwen3-5-2b,Qwen3.5 2B (Reasoning),alibaba,medium,21.1133186872372,0.601703948000022,0.601703948000022,139.471619399567,95.32864051477391,119.01037465646738
qwen3-5-2b,Qwen3.5 2B (Reasoning),alibaba,medium_coding,26.6660660450506,0.436563935500146,0.436563935500146,31.7310708286367,75.43825322184365,94.18867554342953
qwen3-5-2b,Qwen3.5 2B (Reasoning),alibaba,vision_single_image,22.3539567131109,1.75364250349997,1.75364250349997,55.1656864715873,91.22326193901462,113.59066679789328
qwen3-5-9b,Qwen3.5 9B (Reasoning),alibaba,long,58.8354251338796,1.02007497949967,1.02007497949967,64.5086275265768,35.01320064229574,43.51148205799476
qwen3-5-9b,Qwen3.5 9B (Reasoning),alibaba,medium,49.5790415750482,1.20167988650018,1.20167988650018,74.3609241701094,41.54130599590336,51.62621252325415
qwen3-5-9b,Qwen3.5 9B (Reasoning),alibaba,medium_coding,55.6475945004194,1.15679057500006,1.15679057500006,18.1965095463115,37.09724798300044,46.08236233500054
qwen3-5-9b,Qwen3.5 9B (Reasoning),alibaba,vision_single_image,50.3985164640245,0.729560271999958,0.729560271999958,29.6927342617387,40.41326805390741,50.33419499938427
qwen3-omni-30b-a3b-instruct,Qwen3 Omni 30B A3B Instruct,alibaba,long,95.7765282663935,2.06174005699995,,3.11987906589392,2.06174005699995,7.282225796567546
qwen3-omni-30b-a3b-instruct,Qwen3 Omni 30B A3B Instruct,alibaba,medium,106.719406739302,0.966516149500194,,2.02476460146903,0.966516149500194,5.6516996159096164
qwen3-omni-30b-a3b-instruct,Qwen3 Omni 30B A3B Instruct,alibaba,medium_coding,110.26274336935,0.912171119500044,,1.83069803305681,0.912171119500044,5.44679437229847
qwen3-omni-30b-a3b-instruct,Qwen3 Omni 30B A3B Instruct,alibaba,vision_single_image,107.129542837642,2.13720045699997,,3.09830092228221,2.13720045699997,6.804447107699906
qwen3-5-0-8b-non-reasoning,Qwen3.5 0.8B (Non-reasoning),alibaba,long,24.2934766910554,0.975494107000031,,4.94742012018902,0.975494107000031,21.55715091794528
qwen3-5-0-8b-non-reasoning,Qwen3.5 0.8B (Non-reasoning),alibaba,medium,23.9684464056882,0.724776907499972,,5.09639525670632,0.724776907499972,21.585536571978675
qwen3-5-0-8b-non-reasoning,Qwen3.5 0.8B (Non-reasoning),alibaba,medium_coding,23.4814299870187,0.671213722499942,,5.11902154621504,0.671213722499942,21.96463581290995
qwen3-5-0-8b-non-reasoning,Qwen3.5 0.8B (Non-reasoning),alibaba,vision_single_image,19.4366760770209,0.846194068500012,,5.7685277269853,0.846194068500012,26.57075715833446
qwen3-5-122b-a10b-non-reasoning,Qwen3.5 122B A10B (Non-reasoning),alibaba,long,150.953429430816,2.59699412999999,,3.27208560402634,2.59699412999999,5.909273962828543
qwen3-5-122b-a10b-non-reasoning,Qwen3.5 122B A10B (Non-reasoning),alibaba,medium,170.036644262881,1.1088377509999,,1.71203741307546,1.1088377509999,4.049380374429866
qwen3-5-122b-a10b-non-reasoning,Qwen3.5 122B A10B (Non-reasoning),alibaba,medium_coding,180.014469725429,1.16639228150007,,1.73078631429445,1.16639228150007,3.943946778994832
qwen3-5-122b-a10b-non-reasoning,Qwen3.5 122B A10B (Non-reasoning),alibaba,vision_single_image,165.485805467247,2.29568179799998,,2.96668514560648,2.29568179799998,5.31708897300364
qwen3-5-omni-plus,Qwen3.5 Omni Plus,alibaba,long,53.628634154998,2.43560531549997,,4.3679913837214,2.43560531549997,11.758982796173731
qwen3-5-omni-plus,Qwen3.5 Omni Plus,alibaba,medium,53.3777531138052,1.33798022550002,,3.2011291257292,1.33798022550002,10.705178558745036
qwen3-5-omni-plus,Qwen3.5 Omni Plus,alibaba,medium_coding,53.1782475166919,1.35484395499986,,3.22792686324512,1.35484395499986,10.757184636554983
qwen3-5-omni-plus,Qwen3.5 Omni Plus,alibaba,vision_single_image,56.9541018477915,2.75253665550001,,4.61927644615263,2.75253665550001,11.531535599882247
qwen3-5-4b-non-reasoning,Qwen3.5 4B (Non-reasoning),alibaba,long,31.3216752327968,0.857466518000365,,4.28752124504917,0.857466518000365,16.820852776358986
qwen3-5-4b-non-reasoning,Qwen3.5 4B (Non-reasoning),alibaba,medium,25.3839272919675,0.619208043500066,,4.69228753769296,0.619208043500066,20.316711674398828
qwen3-5-4b-non-reasoning,Qwen3.5 4B (Non-reasoning),alibaba,medium_coding,28.562100897613,0.694472894000114,,4.44857296929796,0.694472894000114,18.200187960001653
qwen3-5-4b-non-reasoning,Qwen3.5 4B (Non-reasoning),alibaba,vision_single_image,19.725909735303,0.877331360500023,,6.68759720929746,0.877331360500023,26.22470477492672
qwen3-5-2b-non-reasoning,Qwen3.5 2B (Non-reasoning),alibaba,long,23.615067097165,0.941100117000133,,4.99947110296734,0.941100117000133,22.114023231837493
qwen3-5-2b-non-reasoning,Qwen3.5 2B (Non-reasoning),alibaba,medium,21.1450132543955,0.569903717000215,,5.37929312596687,0.569903717000215,24.216140963792338
qwen3-5-2b-non-reasoning,Qwen3.5 2B (Non-reasoning),alibaba,medium_coding,20.644728619583,0.576089442500234,,5.67252431248611,0.576089442500234,24.7953470173232
qwen3-5-2b-non-reasoning,Qwen3.5 2B (Non-reasoning),alibaba,vision_single_image,21.9075428335999,0.954671429499996,,5.57661943015695,0.954671429499996,23.777860857806992
qwen3-6-plus,Qwen3.6 Plus,alibaba,long,52.4895935877655,2.93320503699999,2.93320503699999,76.6816874689496,108.66844931394593,118.19414699655367
qwen3-6-plus,Qwen3.6 Plus,alibaba,medium,52.251650827714,1.83090547349997,1.83090547349997,75.0006906985818,108.04764527182054,117.6167209293269
qwen3-6-plus,Qwen3.6 Plus,alibaba,medium_coding,51.6106901680769,1.69115106899994,1.69115106899994,95.5237344144903,109.22701199094665,118.91492738932023
qwen3-6-plus,Qwen3.6 Plus,alibaba,vision_single_image,47.7554965252049,4.0408525140001,4.0408525140001,29.1090701937961,120.25784121331691,130.72784019523735
qwen3-5-omni-flash,Qwen3.5 Omni Flash,alibaba,long,248.071856002949,1.88574303399999,,2.28239660644913,1.88574303399999,3.9012880783118935
qwen3-5-omni-flash,Qwen3.5 Omni Flash,alibaba,medium,228.084335885275,1.07514980650005,,1.4780854608097,1.07514980650005,3.2673213910120915
qwen3-5-omni-flash,Qwen3.5 Omni Flash,alibaba,medium_coding,268.890270942782,1.05826557550006,,1.43074264622195,1.05826557550006,2.9177601501713637
qwen3-5-omni-flash,Qwen3.5 Omni Flash,alibaba,vision_single_image,207.00575249094,2.09372175349995,,2.63878505171768,2.09372175349995,4.509113567415282
qwen3-7-plus,Qwen3.7 Plus,alibaba,long,50.5425429605512,2.84692617000019,2.84692617000019,77.7239108684797,42.41755089224682,52.31020707280848
qwen3-7-plus,Qwen3.7 Plus,alibaba,medium,48.3350160548274,1.66469011300024,1.66469011300024,63.8973777600969,43.04255989029294,53.38702733461612
qwen3-7-plus,Qwen3.7 Plus,alibaba,medium_coding,51.1797139902011,1.68825449399998,1.68825449399998,83.5103362216476,40.76623762581117,50.535733408763974
qwen3-7-plus,Qwen3.7 Plus,alibaba,vision_single_image,46.6324309655927,3.58690723450002,3.58690723450002,30.4128204878058,46.47551412432057,57.197665846775706
ling-2-6-flash,Ling 2.6 Flash,inclusionai,100k,185.428887433622,6.55709651205689,,7.09638681026243,6.55709651205689,9.253548003084603
ling-2-6-flash,Ling 2.6 Flash,inclusionai,long,195.898555062685,1.52735550900002,,2.02904920789225,1.52735550900002,4.079696948374121
ling-2-6-flash,Ling 2.6 Flash,inclusionai,medium,193.458862336274,0.996058471000197,,1.53628638709598,0.996058471000197,3.5805872641598
ling-2-6-flash,Ling 2.6 Flash,inclusionai,medium_coding,194.344067215553,0.951857821999965,,1.54151381941347,0.951857821999965,3.5246145166791734
ring-2-6-1t,Ring-2.6-1T,inclusionai,long,127.650207472885,3.35041258999991,3.35041258999991,8.74315445927599,19.01822887948642,22.935182951858046
ring-2-6-1t,Ring-2.6-1T,inclusionai,medium,127.027343852258,1.87783252250005,1.87783252250005,6.02343867207797,17.622474103970454,21.558634499338055
ring-2-6-1t,Ring-2.6-1T,inclusionai,medium_coding,140.787297421422,1.827270828,1.827270828,5.6425541104538,16.033097892165824,19.58455465820728
o1,o1,openai,long,116.915596719397,30.5869070049998,30.5869070049998,31.6195507256278,30.5869070049998,34.86349639110219
o1,o1,openai,medium,125.236833929875,18.605469776,18.605469776,19.3152014606597,18.605469776,22.59790542220908
o1,o1,openai,medium_coding,168.273086682976,16.26319706,16.26319706,16.914566469983,16.26319706,19.23455754227363
o1,o1,openai,vision_single_image,81.436026132159,32.611703591,32.611703591,33.8974048323072,32.611703591,38.751492376722084
gpt-4o-2024-08-06,GPT-4o (Aug '24),openai,long,93.6113023418362,1.2419126499999,,2.50914972234954,1.2419126499999,6.583148029614345
gpt-4o-2024-08-06,GPT-4o (Aug '24),openai,medium,101.312214040303,0.601213683000026,,1.59192474757015,0.601213683000026,5.536452782612389
gpt-4o-2024-08-06,GPT-4o (Aug '24),openai,medium_coding,115.827461644205,0.481458456000155,,1.3916645750556,0.481458456000155,4.798224039069597
gpt-4o-2024-08-06,GPT-4o (Aug '24),openai,vision_single_image,79.1641554511828,1.27739200500004,,2.68753657823584,1.27739200500004,7.5933818257760475
gpt-4o-2024-05-13,GPT-4o (May '24),openai,long,92.9387748335514,1.08045074499978,,2.15642791576725,1.08045074499978,6.460336598837152
gpt-4o-2024-05-13,GPT-4o (May '24),openai,medium,100.299780024965,0.579200354500017,,1.53562226016785,0.579200354500017,5.564256152982806
gpt-4o-2024-05-13,GPT-4o (May '24),openai,medium_coding,120.618663591178,0.60168924350026,,1.50185190530362,0.60168924350026,4.7469847153079066
gpt-4o-2024-05-13,GPT-4o (May '24),openai,vision_single_image,77.0430352841354,1.18222798550005,,2.54381307755814,1.18222798550005,7.67210728680218
gpt-4-turbo,GPT-4 Turbo,openai,long,29.5110130763953,2.85023337200005,,6.5384815526333,2.85023337200005,19.793060739723675
gpt-4-turbo,GPT-4 Turbo,openai,medium,35.9972827275117,1.42362442599984,,4.50733530528626,1.42362442599984,15.313561724457765
gpt-4-turbo,GPT-4 Turbo,openai,medium_coding,37.7488974938323,1.42898484350007,,4.36688748393093,1.42898484350007,14.674404794683909
gpt-4o,GPT-4o (Nov '24),openai,long,191.317038670243,0.859982519999903,,1.43756034497366,0.859982519999903,3.473445510412418
gpt-4o,GPT-4o (Nov '24),openai,medium,187.229594995882,0.465361909500132,,1.04433296845222,0.465361909500132,3.135879890436838
gpt-4o,GPT-4o (Nov '24),openai,medium_coding,222.959760389082,0.442269195000051,,0.873052191525467,0.442269195000051,2.6848263233691405
gpt-4o,GPT-4o (Nov '24),openai,vision_single_image,210.359643248773,1.18871857050001,,1.7505461310618,1.18871857050001,3.56560033488243
gpt-4o-mini,GPT-4o mini,openai,long,59.4670395619304,1.59871111899997,,3.40192430760568,1.59871111899997,10.00673014404809
gpt-4o-mini,GPT-4o mini,openai,medium,79.5365661467336,0.587806762000014,,1.95996033377162,0.587806762000014,6.874223491100079
gpt-4o-mini,GPT-4o mini,openai,medium_coding,73.0065379364641,0.55610256049988,,1.96290846600239,0.55610256049988,7.404804253972024
gpt-4o-mini,GPT-4o mini,openai,vision_single_image,80.2320628779722,1.38536912049994,,2.68185903352783,1.38536912049994,7.617291647039833
gpt-35-turbo,GPT-3.5 Turbo,openai,medium,134.87469706196,0.81923018349994,,1.60698420208512,0.81923018349994,4.526374747244949
gpt-35-turbo,GPT-3.5 Turbo,openai,medium_coding,154.008272663062,0.870476738500031,,1.56861953494616,0.870476738500031,4.117055583611136
gpt-5-minimal,GPT-5 (minimal),openai,long,87.0206341526846,1.1626492035,,2.3154158136685,1.1626492035,6.908412893554366
gpt-5-minimal,GPT-5 (minimal),openai,medium,69.7440979192643,0.959107847000041,,2.43871967193298,0.959107847000041,8.128173257793646
gpt-5-minimal,GPT-5 (minimal),openai,medium_coding,99.6778651619456,0.833112093499949,,2.0017915830147,0.833112093499949,5.849270888510809
gpt-5-minimal,GPT-5 (minimal),openai,vision_single_image,63.2114769179975,1.47110158650002,,3.30921222038211,1.47110158650002,9.381057568839053
gpt-5-4,GPT-5.4 (xhigh),openai,long,141.331210041515,108.859593836,,109.664364641893,108.859593836,112.39738283429082
gpt-5-4,GPT-5.4 (xhigh),openai,medium,149.899453536074,92.6678461949998,,93.0435583603629,92.6678461949998,96.00341539292
gpt-5-4,GPT-5.4 (xhigh),openai,medium_coding,176.615939362796,71.2283360445,,71.8057596319242,71.2283360445,74.05933760530999
gpt-5-4,GPT-5.4 (xhigh),openai,vision_single_image,91.4715067688223,43.348208672,,44.4133115320766,43.348208672,48.81439172355571
gpt-5-2-codex,GPT-5.2 Codex (xhigh),openai,long,169.191856377271,45.0165124489995,,45.7506259608242,45.0165124489995,47.97173742676131
gpt-5-2-codex,GPT-5.2 Codex (xhigh),openai,medium,138.380601076725,1.219903257,,2.13732244782115,1.219903257,4.833126469715888
gpt-5-2-codex,GPT-5.2 Codex (xhigh),openai,medium_coding,162.560689102383,6.49408599849994,,7.12545236144113,6.49408599849994,9.569860361667734
gpt-5-2-codex,GPT-5.2 Codex (xhigh),openai,vision_single_image,98.5788907419704,1.31292521950004,,2.38043627309831,1.31292521950004,6.385005015049239
gpt-5-1-codex,GPT-5.1 Codex (high),openai,long,180.64022275536,8.00031166000008,,8.55464092131308,8.00031166000008,10.768244473486183
gpt-5-1-codex,GPT-5.1 Codex (high),openai,medium,183.98305936223,2.81087135850001,,3.37086817728293,2.81087135850001,5.528512872524345
gpt-5-1-codex,GPT-5.1 Codex (high),openai,medium_coding,263.645068801885,6.96905059900007,,7.42632567839066,6.96905059900007,8.865539701839019
gpt-5-1-codex,GPT-5.1 Codex (high),openai,vision_single_image,129.365686250672,1.59613933099996,,2.36903551754774,1.59613933099996,5.461151874056776
gpt-5-nano-minimal,GPT-5 nano (minimal),openai,long,146.744462956964,0.759542885999508,,1.43426007022928,0.759542885999508,4.16682647220634
gpt-5-nano-minimal,GPT-5 nano (minimal),openai,medium,146.80216926891,0.647564721999913,,1.28125923779539,0.647564721999913,4.053508942647685
gpt-5-nano-minimal,GPT-5 nano (minimal),openai,medium_coding,148.64110840553,0.656759290000196,,1.3296220844559,0.656759290000196,4.020566283660896
gpt-5-nano-minimal,GPT-5 nano (minimal),openai,vision_single_image,126.254488976191,0.982485438000085,,1.7148058453824,0.982485438000085,4.9427406657907555
o3-mini-high,o3-mini (high),openai,long,219.239018378947,23.2642656025,,23.9119095917711,23.2642656025,25.54488154256851
o3-mini-high,o3-mini (high),openai,medium,177.08959805305,22.12543531,,22.7372457419537,22.12543531,24.948864836618593
o3-mini-high,o3-mini (high),openai,medium_coding,226.926318077099,16.0548003799997,,16.4856290177351,16.0548003799997,18.25815873982698
gpt-5-mini,GPT-5 mini (high),openai,long,102.316796078704,99.6225218535,,100.65164116816,99.6225218535,104.50930505198279
gpt-5-mini,GPT-5 mini (high),openai,medium,94.971884785276,89.1547451625001,,90.2337208206588,89.1547451625001,94.41946114797793
gpt-5-mini,GPT-5 mini (high),openai,medium_coding,94.3686393815805,53.565842472,,54.6102984080579,53.565842472,58.864212812789226
gpt-5-mini,GPT-5 mini (high),openai,vision_single_image,101.171951097304,24.7656963015,,25.8068344200548,24.7656963015,29.70777752635565
o3-mini,o3-mini,openai,long,199.819519777285,4.49755658649997,,4.93596709978918,4.49755658649997,6.999814626942117
o3-mini,o3-mini,openai,medium,208.84187642936,6.16394925600014,,6.71111090342905,6.16394925600014,8.558105105146243
o3-mini,o3-mini,openai,medium_coding,226.907405476389,4.26214363400004,,4.8232683642668,4.26214363400004,6.4656856424693405
gpt-4-1,GPT-4.1,openai,long,117.448501067279,0.939015407000056,,1.75130117286204,0.939015407000056,5.19620043240605
gpt-4-1,GPT-4.1,openai,medium,111.527384493073,0.595990229000108,,1.52158759819102,0.595990229000108,5.079194083126672
gpt-4-1,GPT-4.1,openai,medium_coding,116.275340110056,0.654191788000105,,1.63689860363572,0.654191788000105,4.9543297151542545
gpt-4-1,GPT-4.1,openai,vision_single_image,73.2352448154761,1.22102179899997,,2.56460112142388,1.22102179899997,8.048335632111371
gpt-5,GPT-5 (high),openai,long,76.6127526949675,78.498493518,,79.9151542939517,78.498493518,85.02482213055805
gpt-5,GPT-5 (high),openai,medium,97.443151433655,98.3526126149995,,99.3126403051081,98.3526126149995,103.48380955027544
gpt-5,GPT-5 (high),openai,medium_coding,105.859027217803,58.339106566,,59.362865752463,58.339106566,63.062369315914175
gpt-5,GPT-5 (high),openai,vision_single_image,61.3259588485935,22.855777834,,24.3357107698257,22.855777834,31.008932051032964
gpt-5-4-non-reasoning,GPT-5.4 (Non-reasoning),openai,long,105.095600426084,0.82506659649971,,1.66894677043087,0.82506659649971,5.582639682079641
gpt-5-4-non-reasoning,GPT-5.4 (Non-reasoning),openai,medium,95.0073428533245,0.688508045999924,,1.71995915938459,0.688508045999924,5.951259165899327
gpt-5-4-non-reasoning,GPT-5.4 (Non-reasoning),openai,medium_coding,163.79625772215,0.636160286500001,,1.28858316393954,0.636160286500001,3.688733080001531
gpt-5-4-non-reasoning,GPT-5.4 (Non-reasoning),openai,vision_single_image,78.2960937126255,0.875414184000022,,2.24360552754065,0.875414184000022,7.261428815013131
gpt-5-2,GPT-5.2 (xhigh),openai,long,75.9042715183849,133.3340199935,,134.847142014007,133.3340199935,139.92126455823959
gpt-5-2,GPT-5.2 (xhigh),openai,medium,82.0863676609587,89.004026731,,90.0291059940748,89.004026731,95.09517212148859
gpt-5-2,GPT-5.2 (xhigh),openai,medium_coding,90.1038887931143,52.407023228,,53.4530721061137,52.407023228,57.956173289081605
gpt-5-2,GPT-5.2 (xhigh),openai,vision_single_image,49.7157047273867,10.2544057625,,11.9812065542961,10.2544057625,20.311589960968515
gpt-5-1,GPT-5.1 (high),openai,long,94.1704643122358,49.4281493985,,50.4017079288342,49.4281493985,54.737669784235564
gpt-5-1,GPT-5.1 (high),openai,medium,89.354145759617,34.1134251484998,,35.1831242667048,34.1134251484998,39.709136413482554
gpt-5-1,GPT-5.1 (high),openai,medium_coding,108.676143296147,24.0011674194998,,24.9539002028081,24.0011674194998,28.60199318341635
gpt-5-1,GPT-5.1 (high),openai,vision_single_image,62.0070340842968,10.8010294855,,12.390051333422,10.8010294855,18.864630774996677
gpt-5-4-low,GPT-5.4 (low),openai,long,111.800471154213,1.27466312900003,,2.17062003186736,1.27466312900003,5.7469161958974
gpt-5-4-low,GPT-5.4 (low),openai,medium,106.412325033605,1.47750432549992,,2.28825917130106,1.47750432549992,6.176208163068548
gpt-5-4-low,GPT-5.4 (low),openai,medium_coding,138.205058669601,0.981666457499841,,1.73975013236709,0.981666457499841,4.599479038407764
gpt-5-4-low,GPT-5.4 (low),openai,vision_single_image,81.5087161438159,1.09818796550003,,2.27731550897697,1.09818796550003,7.232501247012012
gpt-5-4-pro,GPT-5.4 Pro (xhigh),openai,vision_single_image,5.01656220554059,520.070794383,,540.007433976547,520.070794383,619.7406438762985
gpt-5-codex,GPT-5 Codex (high),openai,long,168.698184331168,9.85904099649997,,10.5244451324939,9.85904099649997,12.822914033914884
gpt-5-codex,GPT-5 Codex (high),openai,medium,157.327313161516,6.7092620885,,7.35135205765806,6.7092620885,9.887349795919803
gpt-5-codex,GPT-5 Codex (high),openai,medium_coding,226.933965444475,10.5194459325,,11.0810334824294,10.5194459325,12.722730042133811
gpt-5-codex,GPT-5 Codex (high),openai,vision_single_image,123.385881289538,1.99327213900002,,2.95702232807611,1.99327213900002,6.045599640123889
gpt-5-medium,GPT-5 (medium),openai,long,77.9812310626049,40.8033340490001,,43.8049240156177,40.8033340490001,47.21513331385897
gpt-5-medium,GPT-5 (medium),openai,medium,78.8232559695723,42.9797057980001,,44.1500630426692,42.9797057980001,49.32301138528784
gpt-5-medium,GPT-5 (medium),openai,medium_coding,124.179357722173,29.719917424,,30.5425065312723,29.719917424,33.74635152038704
gpt-5-medium,GPT-5 (medium),openai,vision_single_image,59.2388950986949,11.0893369315,,12.7267039162703,11.0893369315,19.529737434699385
gpt-4,GPT-4,openai,medium,36.048715682338,1.0639362335001,,3.97885561759056,1.0639362335001,14.93405589063324
gpt-4,GPT-4,openai,medium_coding,37.7566556648334,1.18819913599998,,3.82386444262399,1.18819913599998,14.430897441657931
gpt-5-2-non-reasoning,GPT-5.2 (Non-reasoning),openai,long,62.1292550689043,1.16294694749994,,2.85209325876526,1.16294694749994,9.210685479781974
gpt-5-2-non-reasoning,GPT-5.2 (Non-reasoning),openai,medium,71.7165691730447,0.82125387300016,,2.33235869811252,0.82125387300016,7.79314343444239
gpt-5-2-non-reasoning,GPT-5.2 (Non-reasoning),openai,medium_coding,76.4246891022892,0.778722855500064,,2.18781734135533,0.778722855500064,7.321111262612645
gpt-5-2-non-reasoning,GPT-5.2 (Non-reasoning),openai,vision_single_image,51.1056555010785,1.04054989449996,,3.05973439509131,1.04054989449996,10.82420289919429
gpt-4-1-nano,GPT-4.1 nano,openai,long,161.458832883405,0.656752090499481,,1.41559811704213,0.656752090499481,3.753516702696742
gpt-4-1-nano,GPT-4.1 nano,openai,medium,159.483884008523,0.53900744800012,,1.23651519635959,0.53900744800012,3.6741204602545707
gpt-4-1-nano,GPT-4.1 nano,openai,medium_coding,171.902732761307,0.475561912999865,,1.0766476164195,0.475561912999865,3.38418350364245
gpt-4-1-nano,GPT-4.1 nano,openai,vision_single_image,153.155648289383,1.00891125500004,,1.81961941238801,1.00891125500004,4.2735639503760865
gpt-5-low,GPT-5 (low),openai,long,78.0379969933768,7.65813057300011,,8.83500496853217,7.65813057300011,14.06526580537205
gpt-5-low,GPT-5 (low),openai,medium,89.744626351736,9.42390503249987,,10.3470915120338,9.42390503249987,14.995269250345634
gpt-5-low,GPT-5 (low),openai,medium_coding,95.4984725600334,12.9949109995,,13.9912928997016,12.9949109995,18.230596834010953
gpt-5-low,GPT-5 (low),openai,vision_single_image,58.7025696986378,3.32609645100001,,5.58315465567611,3.32609645100001,11.843611145277569
o4-mini,o4-mini (high),openai,long,163.391351832881,30.5152609975,,31.2384418056342,30.5152609975,33.5753984796319
o4-mini,o4-mini (high),openai,medium,158.261812390618,25.8480079025001,,26.4881023194441,25.8480079025001,29.007329740454995
o4-mini,o4-mini (high),openai,medium_coding,163.308984045681,12.136222546,,12.8246866787009,12.136222546,15.197903462832716
o4-mini,o4-mini (high),openai,vision_single_image,162.038996169277,4.94297524249995,,5.57775496028941,4.94297524249995,8.028652220390295
gpt-5-nano-medium,GPT-5 nano (medium),openai,long,142.096406687739,49.7454681930003,,50.3589364957609,49.7454681930003,53.26420601090138
gpt-5-nano-medium,GPT-5 nano (medium),openai,medium,152.872211058138,40.042989247,,40.8163091352125,40.042989247,43.313694867983315
gpt-5-nano-medium,GPT-5 nano (medium),openai,medium_coding,154.023953402519,22.7309300005001,,23.3463700731063,22.7309300005001,25.97717832067744
gpt-5-nano-medium,GPT-5 nano (medium),openai,vision_single_image,142.970777897283,12.321450274,,13.0763928425829,12.321450274,15.818668428322583
gpt-4-1-mini,GPT-4.1 mini,openai,long,88.1272080520329,0.779958710000301,,2.06121984037435,0.779958710000301,6.453575417621235
gpt-4-1-mini,GPT-4.1 mini,openai,medium,76.4890768055983,0.548719254000048,,1.89896370485708,0.548719254000048,7.085600347110647
gpt-4-1-mini,GPT-4.1 mini,openai,medium_coding,79.5069730819556,0.606414091500028,,1.80486605984098,0.606414091500028,6.895170669927446
gpt-4-1-mini,GPT-4.1 mini,openai,vision_single_image,79.3190635857584,1.24496487699995,,2.58269322016378,1.24496487699995,7.548619728641114
gpt-5-mini-minimal,GPT-5 mini (minimal),openai,long,95.4693223349767,0.90182755400042,,2.09318743109898,0.90182755400042,6.139112032103571
gpt-5-mini-minimal,GPT-5 mini (minimal),openai,medium,100.241816068747,0.737362332000032,,1.82778564734215,0.737362332000032,5.725300695537801
gpt-5-mini-minimal,GPT-5 mini (minimal),openai,medium_coding,94.417342879641,0.767824219999966,,1.78426395634008,0.767824219999966,6.063461491188349
gpt-5-mini-minimal,GPT-5 mini (minimal),openai,vision_single_image,88.4543371908541,1.06787078900002,,2.39432593919963,1.06787078900002,6.72050485849931
gpt-5-mini-medium,GPT-5 mini (medium),openai,long,98.9157435105222,14.1286816829997,,15.2767553582231,14.1286816829997,19.183488756727172
gpt-5-mini-medium,GPT-5 mini (medium),openai,medium,93.2752107279432,17.8984450544998,,18.999395077955,17.8984450544998,23.258926109411114
gpt-5-mini-medium,GPT-5 mini (medium),openai,medium_coding,99.1986175116859,10.8661244395002,,11.7938598974835,10.8661244395002,15.90651726494556
gpt-5-mini-medium,GPT-5 mini (medium),openai,vision_single_image,97.8665303774216,6.0701255785001,,7.05729951310164,6.0701255785001,11.179124518911632
o3-pro,o3-pro,openai,long,43.8776834679197,72.0262998579997,72.0262998579997,74.4530618354697,72.0262998579997,83.4216142976411
o3-pro,o3-pro,openai,medium,28.2511654924509,63.1978779045001,63.1978779045001,67.1172248100468,63.1978779045001,80.89626277763416
o3-pro,o3-pro,openai,medium_coding,18.0396149825967,85.2922691675,85.2922691675,91.9627074831279,85.2922691675,113.00904696360948
